composition,Eg (eV),en_min,en_max,en_weighted_mean,en_spread,en_weighted_std
LaNbON2,1.7,1.1,3.44,2.444,2.34,0.9188166302369586
CdP4,0.9,1.69,2.19,2.09,0.5,0.19999999999999998
RbIn5S6,2.5,0.82,2.58,2.1,1.7600000000000002,0.5425863986500216
AgFeTe2,0.31,1.83,2.1,1.99,0.27,0.11554220008291345
GaSb,0.77,1.81,2.05,1.93,0.23999999999999977,0.11999999999999988
SnTe,0.36,1.96,2.1,2.0300000000000002,0.14000000000000012,0.07000000000000006
AlBi,0.4,1.61,2.02,1.815,0.4099999999999999,0.20499999999999996
Rb2AgVS4,1.83,0.82,2.58,1.94,1.7600000000000002,0.7283028216339685
Sm3Al0.33SiS7,2.26,,,,,
NaInSe2,2.8,0.93,2.55,1.9525,1.6199999999999997,0.6688189216820947
LaP,0.54,1.1,2.19,1.645,1.0899999999999999,0.5449999999999999
AgI,3.01,1.93,2.66,2.295,0.7300000000000002,0.3650000000000001
CdIn2Se4,1.57,1.69,2.55,2.207142857142857,0.8599999999999999,0.3968704101454019
TiS2,1.95,1.54,2.58,2.2333333333333334,1.04,0.490260701622673
Zn0.15Cd0.85Se,2.6,,,,,
CuCl,3.29,1.9,3.16,2.5300000000000002,1.2600000000000002,0.6300000000000001
CsLu7S11,1.86,0.79,2.58,2.0031578947368422,1.79,0.6842056679989459
FeP4,0.32,1.83,2.19,2.118,0.3599999999999999,0.14399999999999993
CsSbS2O8,4.68,0.79,3.44,2.9599999999999995,2.65,0.7994268780403454
OsSbSe,0.4,2.05,2.55,2.2666666666666666,0.5,0.20949675149960886
In0.5As0.5Ga0.5P0.5,1.55,,,,,
ZnTc,2.37,1.65,1.9,1.775,0.25,0.125
Ba2ZnSe3,2.75,0.89,2.55,1.8466666666666665,1.6599999999999997,0.7475664221696661
Cu3YSe3,0.88,1.22,2.55,2.0814285714285714,1.3299999999999998,0.46283068707461383
Ba2GaYSe5,2.31,0.89,2.55,1.951111111111111,1.6599999999999997,0.7148961765248688
InSe,1.29,1.78,2.55,2.165,0.7699999999999998,0.3849999999999999
AgSO4,0.18,1.93,3.44,3.045,1.51,0.5892862914860088
CdS,2.64,1.69,2.58,2.135,0.8900000000000001,0.44500000000000006
Ce4Te7,0.5,1.12,2.1,1.7436363636363637,0.98,0.471424779062418
BaSbBS4,2.34,0.89,2.58,2.185714285714286,1.69,0.5782203520373562
Li2FeGeS4,1.42,0.98,2.58,2.015,1.6,0.6570388116390082
Ce3LuSe6,1.1,1.12,2.55,1.9929999999999999,1.4299999999999997,0.6834186125648026
Ga1.05Sb0.95Te0.15,0.68,,,,,
CsInTe2,2.16,0.79,2.1,1.6925000000000001,1.31,0.5371859547679928
Ga1.005Sb0.995Se0.015,0.64,,,,,
TaGaS2,2.53,1.5,2.58,2.1175,1.08,0.4753091099484629
PrAs,1.0,1.13,2.18,1.655,1.0500000000000003,0.5250000000000001
Li4.5Al0.5TeO6,4.9,,,,,
K2Cd3Se4,2.36,0.82,2.55,1.8788888888888888,1.73,0.6791407061614197
Pb0.72Se0.72Sn0.28Te0.28,0.12,,,,,
AgBr,2.52,1.93,2.96,2.445,1.03,0.515
Ba2Ga8GeS16,3.0,0.89,2.58,2.2055555555555557,1.69,0.5089810687983019
InS,2.07,1.78,2.58,2.18,0.8,0.4
ZnGeN2,2.9,1.65,3.04,2.435,1.3900000000000001,0.6182434795450739
Ba3Ho2P4S16,3.3,0.89,2.58,2.2068,1.69,0.611219894964161
RbCl,8.1,0.82,3.16,1.99,2.3400000000000003,1.17
Hg5AsS2I3,1.57,2.0,2.66,2.3018181818181818,0.6600000000000001,0.30300969626904334
Cd3BiP3O12,3.9,1.69,3.44,2.891578947368421,1.75,0.7318632541087723
EuH2,1.85,1.2,2.2,1.866666666666667,1.0000000000000002,0.4714045207910318
NaNO2,2.99,0.93,3.44,2.7125,2.51,1.0420022792681405
BaZnOS,3.9,0.89,3.44,2.14,2.55,0.959973957980111
InBi2S4Cl,1.5,1.78,3.16,2.4125,1.3800000000000001,0.4152032634746505
TeI,1.1,2.1,2.66,2.38,0.56,0.28
Rb2PtI6O18,2.4,0.82,3.44,3.02962962962963,2.62,0.7246428570221307
BiSeI,1.3,2.02,2.66,2.41,0.6400000000000001,0.2794041278626117
Cs1.43Cd1.43Bi2.57S6,1.28,,,,,
InP2Se4,1.29,1.78,2.55,2.337142857142857,0.7699999999999998,0.27644241382838713
PbCl2,4.1,2.33,3.16,2.8833333333333333,0.8300000000000001,0.39126575225655635
PbO2,2.0,2.33,3.44,3.0700000000000003,1.1099999999999999,0.5232590180780451
Cs2Ga2S5,3.26,0.79,2.58,2.011111111111111,1.79,0.7212095464402446
Pb0.75Sn0.25Te,0.04,,,,,
SnS0.99Se0.01,1.08,,,,,
Pb3Br2Se2O6,3.73,2.33,3.44,2.973076923076923,1.1099999999999999,0.4728861403923231
Ba4Ga2S8,2.55,0.89,2.58,1.987142857142857,1.69,0.7411133378855334
CuGa0.4In1.6S3.5,1.55,,,,,
V2O5,2.34,1.63,3.44,2.922857142857143,1.81,0.8176746521292525
K3Nb2AsSe11,1.53,0.82,2.55,2.1111764705882354,1.73,0.6706878151038079
Cu0.3Ga1.7S2.7,2.55,,,,,
Ru2Si3,0.44,1.9,2.2,2.02,0.30000000000000027,0.14696938456699082
SnBr2,3.4,1.96,2.96,2.6266666666666665,1.0,0.4714045207910317
Li2CdGeS4,3.1,0.98,2.58,1.9975,1.6,0.6635651814253066
Li2Ga2GeS6,3.65,0.98,2.58,2.097272727272727,1.6,0.6080832913805463
LiKCO3,6.32,0.82,3.44,2.445,2.62,1.1378305380562317
SbSBr,2.21,2.05,2.96,2.53,0.9100000000000001,0.3731844941401863
Cu3DyTe3,0.34,1.22,2.1,1.8885714285714283,0.8800000000000001,0.2882176048667084
MoSe2,1.6,2.16,2.55,2.42,0.3899999999999997,0.1838477631085022
LaInS2O,2.73,1.1,3.44,2.296,2.34,0.7958291273885367
Hg6.5As4CdCl6,1.86,,,,,
K2MnSn2Se6,2.0,0.82,2.55,2.037272727272727,1.73,0.6599048265964489
Ga1.02Sb0.98Se0.06,0.63,,,,,
Ga0.7Al0.3As,1.81,,,,,
CuInCd2Te3,0.7,1.69,2.1,1.9085714285714286,0.41000000000000014,0.17811942794722005
Tl2TeBr6,2.06,1.62,2.96,2.5666666666666664,1.3399999999999999,0.5713920623257632
CuInS2,1.54,1.78,2.58,2.21,0.8,0.3724244889907215
CuNiC4N4,2.7,1.9,3.04,2.617,1.1400000000000001,0.4180442560303873
BaGa2Se4,3.16,0.89,2.55,2.1014285714285714,1.6599999999999997,0.5906758495009538
Ga0.8Sb0.8Zn0.2Te0.2,1.15,,,,,
EuDy2Se4,1.8,1.2,2.55,1.977142857142857,1.3499999999999999,0.6615072461694533
Tm4Sb2Se11.68,1.22,,,,,
MoO3,3.75,2.16,3.44,3.12,1.2799999999999998,0.5542562584220406
RbHgSbTe3,0.2,0.82,2.1,1.8616666666666666,1.2800000000000002,0.4672763874006713
OsPSe,1.4,2.19,2.55,2.3133333333333335,0.3599999999999999,0.16739839372652948
Li0.2Na0.8AsSe2,1.72,,,,,
PbTe0.01Se0.99,0.26,,,,,
Pb0.93Sn0.07Se,0.08,,,,,
Al2S3,4.1,1.61,2.58,2.192,0.97,0.4752010100999366
BaV2SeO8,2.13,0.89,3.44,2.8516666666666666,2.55,0.8987568574919964
La4FeSb2Se10,0.85,1.1,2.55,2.107647058823529,1.4499999999999997,0.5991123768863469
B6P,3.3,2.04,2.19,2.0614285714285714,0.1499999999999999,0.05248906591678236
Ba5Ga6GeP12,1.39,0.89,2.19,1.8166666666666667,1.2999999999999998,0.5001555313655498
ErB6,3.5,1.24,2.04,1.9257142857142857,0.8,0.2799416848895061
Ga0.99Sb0.99Zn0.01Te0.01,0.72,,,,,
TlCr5S6Se2,0.94,1.62,2.58,2.1785714285714284,0.96,0.4550801678646011
AgScP2Se6,1.55,1.36,2.55,2.2969999999999997,1.1899999999999997,0.3767771224477409
YbAs,1.02,1.1,2.18,1.6400000000000001,1.08,0.54
Sb2Te3,0.22,2.05,2.1,2.08,0.050000000000000266,0.024494897427831914
CdIn2S4,2.2,1.69,2.58,2.224285714285714,0.8900000000000001,0.41168146989275733
BiSeBr,1.54,2.02,2.96,2.5100000000000002,0.94,0.3847943173523573
In6Se7,0.64,1.78,2.55,2.1946153846153846,0.7699999999999998,0.38385925675185006
Ag0.5Eu1.75GeS4,2.14,,,,,
GaAs0.9P0.1,1.5,,,,,
ZnIn2Se4,2.0,1.65,2.55,2.2014285714285715,0.8999999999999999,0.4044901048208215
Na2BaSnSe4,2.46,0.89,2.55,1.86375,1.6599999999999997,0.7570491645197158
SbSI,1.84,2.05,2.66,2.43,0.6100000000000003,0.27067816067549066
Cs2AgVS4,1.77,0.79,2.58,1.9325,1.79,0.7398606287673375
MoTe2,1.08,2.1,2.16,2.12,0.06000000000000005,0.02828427124746193
Pb6BBrO7,2.84,2.04,3.44,2.8706666666666667,1.4,0.5610046543676996
EuIr4In2Ge4,0.26,1.2,2.2,1.9636363636363638,1.0000000000000002,0.2832689928567008
Pb0.85Se0.85Ge0.15Te0.15,0.32,,,,,
Na2ZnGe2S6,3.04,0.93,2.58,2.091818181818182,1.65,0.6279956308738893
LaCuOS,3.1,1.1,3.44,2.255,2.34,0.8616698903872643
PbSe,0.31,2.33,2.55,2.44,0.21999999999999975,0.10999999999999988
Pb3O4,2.12,2.33,3.44,2.9642857142857144,1.1099999999999999,0.5493075418289868
K2Hg3Ge2S8,2.7,0.82,2.58,2.1533333333333333,1.7600000000000002,0.5844389522344391
CaSe,5.0,1.0,2.55,1.775,1.5499999999999998,0.7749999999999999
Pb0.8Sn0.2Se,0.06,,,,,
BiSI,1.58,2.02,2.66,2.42,0.6400000000000001,0.284722086720835
CsCaBO3,3.93,0.79,3.44,2.3583333333333334,2.65,1.1486284091133312
Ba8Sn4S15,2.31,0.89,2.58,1.9874074074074075,1.69,0.7429899186425005
AgInSe2,1.22,1.78,2.55,2.2024999999999997,0.7699999999999998,0.35152347005569906
VO2,0.65,1.63,3.44,2.8366666666666664,1.81,0.8532421826317673
CsCdInSe3,2.4,0.79,2.55,1.985,1.7599999999999998,0.647398640715286
Sm2Sn3Se9,0.7,1.17,2.55,2.2264285714285714,1.38,0.49188568856213416
LaSb,0.8,1.1,2.05,1.575,0.9499999999999997,0.47499999999999987
K6CdTe4,2.51,0.82,2.1,1.3645454545454545,1.2800000000000002,0.6066804406149859
Ag2PdO2,0.18,1.93,3.44,2.588,1.51,0.7026065755456605
BaAgSbS3,2.2,0.89,2.58,2.1016666666666666,1.69,0.6036946431949038
Hg6As4CdBr6,1.94,1.69,2.96,2.3629411764705885,1.27,0.4547755064267146
GaAs0.3P0.7,2.16,,,,,
Ba3CdSn2S8,2.75,0.89,2.58,2.065714285714286,1.69,0.6775134609702735
AsSb,1.6,2.05,2.18,2.115,0.13000000000000034,0.06500000000000017
InSb,0.24,1.78,2.05,1.915,0.2699999999999998,0.1349999999999999
InSb2S4Br,1.8,1.78,2.96,2.395,1.18,0.3661283927804562
AgLi0.33Sn0.67O2,2.7,,,,,
Li2MnGeS4,3.06,0.98,2.58,1.98,1.6,0.673219874929432
Ag3Ga3SiSe8,2.3,1.81,2.55,2.2346666666666666,0.7399999999999998,0.3393104117995136
K0.8Hg1.2Sn2S8,2.78,,,,,
Bi1.8Te3Sb0.2,0.15,,,,,
Cs2Sb,0.62,0.79,2.05,1.21,1.2599999999999998,0.5939696961966999
Nd10OSe14,1.98,1.14,3.44,2.0216,2.3,0.740079347097323
KCu2SbS3,1.7,0.82,2.58,2.0585714285714287,1.7600000000000002,0.585550499747974
Li6Ga2Te8O22,3.85,0.98,3.44,2.6836842105263155,2.46,0.9493998687609578
Hg7InS6Cl5,2.54,1.78,3.16,2.476842105263158,1.3800000000000001,0.4852894158896476
BiOI,2.12,2.02,3.44,2.706666666666667,1.42,0.580650975677778
Na2GdP2O8,4.19,0.93,3.44,2.689230769230769,2.51,1.0158472139697865
Ba3V2Se4O16,2.87,0.89,3.44,2.8468,2.55,0.9040120353181146
Zn0.95S0.95Ga0.05P0.05,3.0,,,,,
Cu2Te,1.15,1.9,2.1,1.9666666666666668,0.20000000000000018,0.09428090415820642
GeAs2,1.0,2.01,2.18,2.1233333333333335,0.17000000000000037,0.08013876853447556
FeAsS,0.06,1.83,2.58,2.1966666666666668,0.75,0.3064129385141706
InP,1.41,1.78,2.19,1.9849999999999999,0.4099999999999999,0.20499999999999996
Cu3VS4,1.0,1.63,2.58,2.20625,0.9500000000000002,0.38278379994456413
TaGaS2,2.4,1.5,2.58,2.1175,1.08,0.4753091099484629
RhAs2,1.15,2.18,2.28,2.2133333333333334,0.09999999999999964,0.047140452079103
Ca3BiP3O12,4.2,1.0,3.44,2.7826315789473686,2.44,0.9277638203611903
BeSe,4.0,1.57,2.55,2.06,0.9799999999999998,0.4899999999999999
BaSn2S5,2.35,0.89,2.58,2.21375,1.69,0.5647773344425217
Pb0.97Se0.97Ge0.03S0.03,0.28,,,,,
SmSb2BO8,3.54,1.17,3.44,2.9025,2.27,0.7911081363083895
CsYZnSe3,2.29,0.79,2.55,1.8849999999999998,1.7599999999999998,0.7098297918045798
Sn2S,0.85,1.96,2.58,2.1666666666666665,0.6200000000000001,0.29227080289043966
GaGeTe,1.1,1.81,2.1,1.9733333333333334,0.29000000000000004,0.1211977264179856
YbSe,1.5,1.1,2.55,1.825,1.4499999999999997,0.7249999999999999
BaO,4.8,0.89,3.44,2.165,2.55,1.275
CBr4,3.7,2.55,2.96,2.878,0.41000000000000014,0.16400000000000006
La2O3,5.4,1.1,3.44,2.504,2.34,1.1463611996225274
Ga2Se3,1.86,1.81,2.55,2.254,0.7399999999999998,0.3625244819319102
Ag2CdP2S6,2.49,1.69,2.58,2.31,0.8900000000000001,0.32184129346902984
Ga0.01As0.01Zn0.99Se0.99,2.59,,,,,
K2Cd3S4,2.75,0.82,2.58,1.8922222222222222,1.7600000000000002,0.6923515128054178
PrSb,0.66,1.13,2.05,1.5899999999999999,0.9199999999999999,0.45999999999999996
PbSbO2Br,2.67,2.05,3.44,2.844,1.3900000000000001,0.5689499099217786
Ba2InNdSe5,2.2,0.89,2.55,1.9388888888888889,1.6599999999999997,0.725035546169894
CsCd4Ga5S12,3.09,0.79,2.58,2.161818181818182,1.79,0.49953283961241196
Rb2HgP2Se6,2.32,0.82,2.55,2.12,1.73,0.6405679298304535
KH3Se2O6,5.03,0.82,3.44,2.763333333333333,2.62,0.7940857776224318
AgBiP2Se6,1.4,1.93,2.55,2.363,0.6199999999999999,0.23975195515365452
Ba2GaDySe5,2.35,0.89,2.55,1.951111111111111,1.6599999999999997,0.7148961765248688
MgF2,11.1,1.31,3.98,3.09,2.67,1.2586500705120545
SiAs,1.48,1.9,2.18,2.04,0.28000000000000025,0.14000000000000012
Zn0.99S0.99Ga0.01P0.01,3.7,,,,,
Ga0.5P0.5Zn0.5Se0.5,2.13,,,,,
KBaAsSe3,2.26,0.82,2.55,1.9233333333333331,1.73,0.7669347357428068
CsSbSe2,1.7,0.79,2.55,1.9849999999999999,1.7599999999999998,0.7194963516238285
InS,1.86,1.78,2.58,2.18,0.8,0.4
CdP2S4,3.76,1.69,2.58,2.3414285714285716,0.8900000000000001,0.31574983639532345
BiSe,0.4,2.02,2.55,2.285,0.5299999999999998,0.2649999999999999
NiC2N2,2.0,1.91,3.04,2.618,1.1300000000000001,0.41633640244398523
AgPbBiSe3,0.13,1.93,2.55,2.3216666666666668,0.6199999999999999,0.25848382713216095
OsAsS,1.3,2.18,2.58,2.3200000000000003,0.3999999999999999,0.18402898322456343
Rb6P3S15,2.3,0.82,2.58,2.09125,1.7600000000000002,0.7446716977970897
Er2O3,5.42,1.24,3.44,2.56,2.2,1.0777754868245983
RhSe2,0.6,2.28,2.55,2.4599999999999995,0.27,0.12727922061357858
Bi2Te2.1Se0.9,0.3,,,,,
Nd3Te4,1.6,1.14,2.1,1.6885714285714286,0.9600000000000002,0.4750767929331779
Ge0.7Si0.3,0.88,,,,,
InSn2As2Se,0.2,1.78,2.55,2.1016666666666666,0.7699999999999998,0.2438863578709468
NaNbSe2O7,3.8,0.93,3.44,2.8827272727272724,2.51,0.8449754263139136
Se0.6Te0.4,1.2,,,,,
In0.95As0.95Cd0.05Te0.05,0.68,,,,,
In4Se3,0.65,1.78,2.55,2.11,0.7699999999999998,0.38105117766515295
K6Yb3P5S20,2.6,0.82,2.58,2.0814705882352946,1.7600000000000002,0.7167579472997151
In0.5Al0.5P,2.3,,,,,
GeP,0.95,2.01,2.19,2.0999999999999996,0.18000000000000016,0.09000000000000008
Nd2Sn3Se9,0.5,1.14,2.55,2.222142857142857,1.41,0.5011155921887622
TlInSe2,1.07,1.62,2.55,2.125,0.9299999999999997,0.42874817783869346
KBiS2,0.92,0.82,2.58,2.0,1.7600000000000002,0.7186097689288673
SmCuOSe,2.6,1.17,3.44,2.2649999999999997,2.27,0.835778080593168
Cs2CuP3S9,2.4,0.79,2.58,2.2179999999999995,1.79,0.5978427886995041
Ba2AsGaSe5,1.39,0.89,2.55,2.057777777777778,1.6599999999999997,0.6679284355840289
Ta0.67Zr1.33O1.89N1.63,2.48,,,,,
CsDy9Cd4Se18,1.99,0.79,2.55,2.0134375,1.7599999999999998,0.6315487380984542
InSb0.9As0.1,0.27,,,,,
AlN,6.2,1.61,3.04,2.325,1.43,0.7150000000000001
NdAs,1.04,1.14,2.18,1.6600000000000001,1.0400000000000003,0.5200000000000001
AgInCd2Te3,0.47,1.69,2.1,1.912857142857143,0.41000000000000014,0.17822251627143657
In0.93As0.93Cd0.07Te0.07,0.68,,,,,
SiTe2,2.18,1.9,2.1,2.033333333333333,0.20000000000000018,0.09428090415820642
GeS2,3.6,2.01,2.58,2.39,0.5700000000000003,0.26870057685088816
Ga0.01Sb0.01Cd0.99Te0.99,1.35,,,,,
Mg5B3O9F,5.63,1.31,3.98,2.645,2.67,0.9854398341180788
Al2Te3,2.5,1.61,2.1,1.9040000000000004,0.49,0.24004999479275144
KAlGeS4,3.5,0.82,2.58,2.1085714285714285,1.7600000000000002,0.6333229501476112
CsCeCdSe3,2.4,0.79,2.55,1.875,1.7599999999999998,0.7243790444235668
RuP4,0.64,2.19,2.2,2.192,0.010000000000000231,0.004000000000000093
TcSe2,0.88,1.9,2.55,2.3333333333333335,0.6499999999999999,0.30641293851417056
InN,2.05,1.78,3.04,2.41,1.26,0.63
LaSi2,0.19,1.1,1.9,1.6333333333333335,0.7999999999999998,0.3771236166328253
Ge0.06Si0.94,1.06,,,,,
KSb5S8,1.67,0.82,2.58,2.265,1.7600000000000002,0.47154381708232745
Pb0.97Se0.97Sn0.03Se0.03,0.29,,,,,
AgI,3.02,1.93,2.66,2.295,0.7300000000000002,0.3650000000000001
Hg0.6Cd0.4Se,0.95,,,,,
BaLa2In2Se7,1.66,0.89,2.55,2.0416666666666665,1.6599999999999997,0.6484318691187909
RbSbS2,1.96,0.82,2.58,2.0075,1.7600000000000002,0.7189358455383902
Ga0.75P0.75Zn0.25Se0.25,2.18,,,,,
La2ZrS5,2.01,1.1,2.58,2.05375,1.48,0.6826224706966508
MgGeN2,4.4,1.31,3.04,2.35,1.73,0.7330416086416923
Bi2Te2.97Se0.03,0.15,,,,,
Ba2Cu2ThSe5,1.75,0.89,2.55,2.0366666666666666,1.6599999999999997,0.6653820957414869
BaReH9,3.44,0.89,2.2,2.0536363636363637,1.31,0.3778473171021892
Hg3Te2Bi2Cl8,2.8,2.0,3.16,2.6346666666666665,1.1600000000000001,0.5623506221408688
Ta1.33Zr0.67O0.12N3.03,1.71,,,,,
ZnSnAs2,0.74,1.65,2.18,1.9925000000000002,0.5300000000000002,0.21718367802392527
Bi2O3,2.85,2.02,3.44,2.872,1.42,0.6956550869504226
Pb0.8Ge0.2Te,0.4,,,,,
BiI3,2.03,2.02,2.66,2.5,0.6400000000000001,0.2771281292110204
Pb0.92Sn0.08Te,0.16,,,,,
BiTeNO6,3.62,2.02,3.44,3.088888888888889,1.42,0.5639630493105504
MnSi,0.6,1.55,1.9,1.725,0.34999999999999987,0.17499999999999993
K2PdSe10,1.48,0.82,2.55,2.256923076923077,1.73,0.6196572826401656
CsCuSb2S4,1.7,0.79,2.58,2.13875,1.79,0.5777853732139643
Li6Fe2Te8O22,1.98,0.98,3.44,2.684736842105263,2.46,0.9484412054637896
CsAg2TeS6,2.04,0.79,2.58,2.223,1.79,0.548179715057024
KAg11V4O16,2.0,0.82,3.44,2.6128125,2.62,0.8506293051874888
Ce2Se3,1.75,1.12,2.55,1.9780000000000002,1.4299999999999997,0.7005540664359887
OsAs2,0.9,2.18,2.2,2.186666666666667,0.020000000000000018,0.009428090415820642
La2MnNiO6,1.4,1.1,3.44,2.63,2.34,1.0150467969507613
GaAs0.7P0.3,1.8,,,,,
Li3PS4,3.68,0.98,2.58,1.93125,1.6,0.7470849600279743
SrNd2S4,2.45,0.95,2.58,1.9357142857142857,1.6300000000000001,0.7462641650793858
Hg0.796Cd0.204Te,0.06,,,,,
Ba2GaGdSe5,1.87,0.89,2.55,1.948888888888889,1.6599999999999997,0.717192744036612
HgGa2S4,2.84,1.81,2.58,2.277142857142857,0.77,0.35459088239483966
TlCr5S3Se5,0.8,1.62,2.58,2.1721428571428567,0.96,0.4495422842248796
Pb0.7Ge0.3Te,0.48,,,,,
HgSe,0.12,2.0,2.55,2.275,0.5499999999999998,0.2749999999999999
CdI2,3.8,1.69,2.66,2.3366666666666664,0.9700000000000002,0.45726238516730083
GeAs,1.01,2.01,2.18,2.0949999999999998,0.17000000000000037,0.08500000000000019
Li3Bi,0.7,0.98,2.02,1.24,1.04,0.45033320996790815
EuIn2S4,1.5,1.2,2.58,2.1542857142857144,1.3800000000000001,0.5231458999677444
Rb3Sb2Br9,2.48,0.82,2.96,2.3714285714285714,2.14,0.8678862428983679
SnO2,3.6,1.96,3.44,2.9466666666666668,1.48,0.6976786907707269
LaS1.86Se0.14,2.5,,,,,
Ag2GeTe3,0.25,1.93,2.1,2.0283333333333333,0.17000000000000015,0.07646713164636315
Dy4S4Te3,1.43,1.22,2.58,1.9545454545454546,1.36,0.5867067354210532
Ca2CdAs2,0.95,1.0,2.18,1.61,1.1800000000000002,0.5292258497087987
Bi2Te0.9Se2.1,0.28,,,,,
TlAsS2,2.15,1.62,2.58,2.24,0.96,0.39344631145812003
P2Se3,2.4,2.19,2.55,2.4059999999999997,0.3599999999999999,0.17636326148038875
Ga0.8Al0.2P,2.3,,,,,
H6PtI6O20,2.4,2.2,3.44,3.0375757575757576,1.2399999999999998,0.5186639614112881
Li2In2SiS6,3.61,0.98,2.58,2.0818181818181816,1.6,0.6129187723406776
HoN,1.79,1.23,3.04,2.135,1.81,0.905
SnCl2,3.9,1.96,3.16,2.7600000000000002,1.2000000000000002,0.5656854249492381
CsInGeS4,2.1,0.79,2.58,2.1285714285714286,1.79,0.6259262524206728
Ba5Ga4Se10,2.2,0.89,2.55,1.9573684210526314,1.6599999999999997,0.6994497243530138
KSbSe2,1.37,0.82,2.55,1.9924999999999997,1.73,0.7070493264263816
In0.3Ga0.7P,2.2,,,,,
Rb2Cu2Sn2Se6,1.04,0.82,2.55,2.0549999999999997,1.73,0.6182434795450737
RhSe3,0.7,2.28,2.55,2.4825,0.27,0.11691342951089922
InSb0.6As0.4,0.13,,,,,
CdBr2,4.47,1.69,2.96,2.5366666666666666,1.27,0.5986837414046102
CsLu7Se11,1.78,0.79,2.55,1.9857894736842103,1.7599999999999998,0.6695663623371526
Pb0.999Se0.999Sn0.001Se0.001,0.24,,,,,
Cs3W3PO13,3.27,0.79,3.44,2.818,2.65,0.9589452539118174
Lu2O3,5.5,1.27,3.44,2.572,2.17,1.0630785483678993
SrZrS3,1.0,0.95,2.58,2.004,1.6300000000000001,0.7156144213191906
RbAg2SbS4,2.3,0.82,2.58,2.13125,1.7600000000000002,0.5714551054107401
Cd4Sb3,1.25,1.69,2.05,1.8442857142857143,0.3599999999999999,0.1781537973499416
Li2B6,2.0,0.98,2.04,1.775,1.06,0.45899346400575247
SbTeI,1.25,2.05,2.66,2.27,0.6100000000000003,0.2765260686927486
K2ZnTe2,3.0,0.82,2.1,1.498,1.2800000000000002,0.5774564918675693
AgSbTe2,0.35,1.93,2.1,2.045,0.17000000000000015,0.06946221994724908
Pb6B2MoO12,2.9,2.04,3.44,2.9285714285714284,1.4,0.5959489089182195
Eu3P2,1.2,1.2,2.19,1.5959999999999999,0.99,0.48499896907106926
Zn0.2Ba2B2S5.2,3.54,,,,,
AgGaGe3Se8,2.17,1.81,2.55,2.3207692307692307,0.7399999999999998,0.29400317995301545
CuAlS2,3.5,1.61,2.58,2.1675,0.97,0.4250514674718816
Ba3Dy2P4S16,3.28,0.89,2.58,2.206,1.69,0.61250306121684
CuZn2InSe4,1.1,1.65,2.55,2.1475,0.8999999999999999,0.40916836387971145
PdSe,0.2,2.2,2.55,2.375,0.34999999999999964,0.17499999999999982
Se0.5Te0.5,1.0,,,,,
Bi1Te3Sb1,0.19,2.02,2.1,2.0740000000000003,0.08000000000000007,0.03322649545167236
Cu0.05Ga1.95S2.95,2.7,,,,,
Pr2Ge2Se7,1.32,1.13,2.55,2.1936363636363634,1.42,0.54096332806767
CsSmCdSe3,2.45,0.79,2.55,1.883333333333333,1.7599999999999998,0.715883292785136
CuInSe2,0.95,1.78,2.55,2.195,0.7699999999999998,0.35752622281449503
NaSbSe2,1.2,0.93,2.55,2.02,1.6199999999999997,0.6615889962809235
La2CoVO6,0.41,1.1,3.44,2.6350000000000002,2.34,1.0089920713266283
Tl4CuTeO6,2.2,1.62,3.44,2.5933333333333333,1.8199999999999998,0.8570621655140049
Sb5O7I,1.95,2.05,3.44,2.845384615384615,1.3900000000000001,0.6605663698630765
HgBrCl,3.4,2.0,3.16,2.706666666666667,1.1600000000000001,0.5063156678946007
RbGaSnSe4,1.88,0.82,2.55,2.1128571428571425,1.73,0.6036724344901507
Na3MoO4F,4.77,0.93,3.98,2.5211111111111113,3.05,1.212485458739329
YFMoO4,3.78,1.22,3.98,3.0171428571428573,2.76,0.8949655106796699
BaB2O4,6.2,0.89,3.44,2.6757142857142857,2.55,0.9512076105495303
Na3Sb,1.17,0.93,2.05,1.21,1.1199999999999997,0.48497422611928553
TaGaSe2,2.15,1.5,2.55,2.1025,1.0499999999999998,0.46072632874625247
Cu2CdSnS4,1.37,1.69,2.58,2.22125,0.8900000000000001,0.36600674515642473
KBr,7.6,0.82,2.96,1.89,2.14,1.0699999999999998
ZnAs2,0.93,1.65,2.18,2.0033333333333334,0.5300000000000002,0.24984439601924693
PrTe1.9,1.0,,,,,
Hg3S2Bi2Cl8,3.26,2.0,3.16,2.698666666666667,1.1600000000000001,0.5238557901645154
PbI2,3.01,2.33,2.66,2.5500000000000003,0.33000000000000007,0.1555634918610405
AgInTe2,0.96,1.78,2.1,1.9775,0.32000000000000006,0.13348689074212497
TlGaS2,3.4,1.62,2.58,2.1475,0.96,0.4376856748855279
FeSi2,0.85,1.83,1.9,1.8766666666666667,0.06999999999999984,0.03299831645537214
Ba2InSmTe5,1.36,0.89,2.1,1.6922222222222223,1.21,0.5162854029351892
SmB6,3.5,1.17,2.04,1.9157142857142857,0.8700000000000001,0.3044365823173379
Ga0.99In0.01As,1.4,,,,,
Rb2Sn3Sb2S10,2.33,0.82,2.58,2.2011764705882353,1.7600000000000002,0.5672729642041432
BiOBr,2.92,2.02,3.44,2.8066666666666666,1.42,0.5897645481225725
Mn11Si19,0.66,1.55,1.9,1.771666666666667,0.34999999999999987,0.16866304343934446
HgTe,0.19,2.0,2.1,2.05,0.10000000000000009,0.050000000000000044
